recipe,rel,nutrient
香菇莴笋柱,contains,钙
香菇莴笋柱,contains,磷
香菇莴笋柱,contains,钾
香菇莴笋柱,contains,钠
香菇莴笋柱,contains,碘
香菇莴笋柱,contains,镁
香菇莴笋柱,contains,铁
香菇莴笋柱,contains,锌
香菇莴笋柱,contains,硒
香菇莴笋柱,contains,铜
香菇莴笋柱,contains,锰
三鲜凤羹,contains,维生素B
三鲜凤羹,contains,蛋白质
三鲜凤羹,contains,脂肪
三鲜凤羹,contains,泛酸
三鲜凤羹,contains,碳水化合物
三鲜凤羹,contains,叶酸
三鲜凤羹,contains,膳食纤维
三鲜凤羹,contains,胆固醇
三鲜凤羹,contains,维生素A
三鲜凤羹,contains,维生素K
三鲜凤羹,contains,胡萝卜素
三鲜凤羹,contains,硫胺素
三鲜凤羹,contains,核黄素
三鲜凤羹,contains,尼克酸
三鲜凤羹,contains,维生素C
三鲜凤羹,contains,维生素E
三鲜凤羹,contains,钙
三鲜凤羹,contains,磷
三鲜凤羹,contains,钾
三鲜凤羹,contains,钠
三鲜凤羹,contains,镁
三鲜凤羹,contains,铁
三鲜凤羹,contains,锌
三鲜凤羹,contains,硒
三鲜凤羹,contains,铜
三鲜凤羹,contains,锰
杏仁熘鸡丁,contains,维生素B
杏仁熘鸡丁,contains,蛋白质
杏仁熘鸡丁,contains,维生素B
杏仁熘鸡丁,contains,脂肪
杏仁熘鸡丁,contains,泛酸
杏仁熘鸡丁,contains,碳水化合物
杏仁熘鸡丁,contains,叶酸
杏仁熘鸡丁,contains,膳食纤维
杏仁熘鸡丁,contains,胆固醇
杏仁熘鸡丁,contains,维生素A
杏仁熘鸡丁,contains,维生素K
杏仁熘鸡丁,contains,胡萝卜素
杏仁熘鸡丁,contains,硫胺素
杏仁熘鸡丁,contains,核黄素
杏仁熘鸡丁,contains,尼克酸
杏仁熘鸡丁,contains,维生素C
杏仁熘鸡丁,contains,维生素E
杏仁熘鸡丁,contains,钙
杏仁熘鸡丁,contains,磷
杏仁熘鸡丁,contains,钾
杏仁熘鸡丁,contains,钠
杏仁熘鸡丁,contains,碘
杏仁熘鸡丁,contains,镁
杏仁熘鸡丁,contains,铁
杏仁熘鸡丁,contains,锌
杏仁熘鸡丁,contains,硒
杏仁熘鸡丁,contains,铜
杏仁熘鸡丁,contains,锰
杏仁鹌鹑片,contains,维生素B
杏仁鹌鹑片,contains,蛋白质
杏仁鹌鹑片,contains,脂肪
杏仁鹌鹑片,contains,泛酸
杏仁鹌鹑片,contains,碳水化合物
杏仁鹌鹑片,contains,叶酸
杏仁鹌鹑片,contains,膳食纤维
杏仁鹌鹑片,contains,胆固醇
杏仁鹌鹑片,contains,维生素A
杏仁鹌鹑片,contains,维生素K
杏仁鹌鹑片,contains,胡萝卜素
杏仁鹌鹑片,contains,硫胺素
杏仁鹌鹑片,contains,核黄素
杏仁鹌鹑片,contains,尼克酸
杏仁鹌鹑片,contains,维生素C
杏仁鹌鹑片,contains,维生素E
杏仁鹌鹑片,contains,钙
杏仁鹌鹑片,contains,磷
杏仁鹌鹑片,contains,钾
杏仁鹌鹑片,contains,钠
杏仁鹌鹑片,contains,镁
杏仁鹌鹑片,contains,铁
杏仁鹌鹑片,contains,锌
杏仁鹌鹑片,contains,硒
杏仁鹌鹑片,contains,铜
杏仁鹌鹑片,contains,锰
锅贴牡丹鱼,contains,维生素B
锅贴牡丹鱼,contains,蛋白质
锅贴牡丹鱼,contains,脂肪
锅贴牡丹鱼,contains,泛酸
锅贴牡丹鱼,contains,碳水化合物
锅贴牡丹鱼,contains,叶酸
锅贴牡丹鱼,contains,膳食纤维
锅贴牡丹鱼,contains,胆固醇
锅贴牡丹鱼,contains,维生素A
锅贴牡丹鱼,contains,维生素K
锅贴牡丹鱼,contains,胡萝卜素
锅贴牡丹鱼,contains,硫胺素
锅贴牡丹鱼,contains,核黄素
锅贴牡丹鱼,contains,尼克酸
锅贴牡丹鱼,contains,维生素C
锅贴牡丹鱼,contains,维生素E
锅贴牡丹鱼,contains,钙
锅贴牡丹鱼,contains,磷
锅贴牡丹鱼,contains,钾
锅贴牡丹鱼,contains,钠
锅贴牡丹鱼,contains,镁
锅贴牡丹鱼,contains,铁
锅贴牡丹鱼,contains,锌
锅贴牡丹鱼,contains,硒
锅贴牡丹鱼,contains,铜
锅贴牡丹鱼,contains,锰
葱油桂鱼卷,contains,维生素B
葱油桂鱼卷,contains,蛋白质
葱油桂鱼卷,contains,脂肪
葱油桂鱼卷,contains,泛酸
葱油桂鱼卷,contains,碳水化合物
葱油桂鱼卷,contains,叶酸
葱油桂鱼卷,contains,膳食纤维
葱油桂鱼卷,contains,胆固醇
葱油桂鱼卷,contains,维生素A
葱油桂鱼卷,contains,维生素K
葱油桂鱼卷,contains,胡萝卜素
葱油桂鱼卷,contains,硫胺素
葱油桂鱼卷,contains,核黄素
葱油桂鱼卷,contains,尼克酸
葱油桂鱼卷,contains,维生素C
葱油桂鱼卷,contains,维生素E
葱油桂鱼卷,contains,钙
葱油桂鱼卷,contains,磷
葱油桂鱼卷,contains,钾
葱油桂鱼卷,contains,钠
葱油桂鱼卷,contains,镁
葱油桂鱼卷,contains,铁
葱油桂鱼卷,contains,锌
葱油桂鱼卷,contains,硒
葱油桂鱼卷,contains,铜
葱油桂鱼卷,contains,锰
虾茸酿草菇,contains,维生素B
虾茸酿草菇,contains,蛋白质
虾茸酿草菇,contains,脂肪
虾茸酿草菇,contains,泛酸
虾茸酿草菇,contains,碳水化合物
虾茸酿草菇,contains,叶酸
虾茸酿草菇,contains,膳食纤维
虾茸酿草菇,contains,胆固醇
虾茸酿草菇,contains,维生素A
虾茸酿草菇,contains,维生素K
虾茸酿草菇,contains,胡萝卜素
虾茸酿草菇,contains,硫胺素
虾茸酿草菇,contains,核黄素
虾茸酿草菇,contains,尼克酸
虾茸酿草菇,contains,维生素C
虾茸酿草菇,contains,维生素E
虾茸酿草菇,contains,钙
虾茸酿草菇,contains,磷
虾茸酿草菇,contains,钾
虾茸酿草菇,contains,钠
虾茸酿草菇,contains,碘
虾茸酿草菇,contains,镁
虾茸酿草菇,contains,铁
虾茸酿草菇,contains,锌
虾茸酿草菇,contains,硒
虾茸酿草菇,contains,铜
虾茸酿草菇,contains,锰
翡翠珍珠虾,contains,维生素B
翡翠珍珠虾,contains,蛋白质
翡翠珍珠虾,contains,脂肪
翡翠珍珠虾,contains,泛酸
翡翠珍珠虾,contains,碳水化合物
翡翠珍珠虾,contains,叶酸
翡翠珍珠虾,contains,膳食纤维
翡翠珍珠虾,contains,胆固醇
翡翠珍珠虾,contains,维生素A
翡翠珍珠虾,contains,维生素K
翡翠珍珠虾,contains,胡萝卜素
翡翠珍珠虾,contains,硫胺素
翡翠珍珠虾,contains,核黄素
翡翠珍珠虾,contains,尼克酸
翡翠珍珠虾,contains,维生素C
翡翠珍珠虾,contains,维生素E
翡翠珍珠虾,contains,钙
翡翠珍珠虾,contains,磷
翡翠珍珠虾,contains,钾
翡翠珍珠虾,contains,钠
翡翠珍珠虾,contains,碘
翡翠珍珠虾,contains,镁
翡翠珍珠虾,contains,铁
翡翠珍珠虾,contains,锌
翡翠珍珠虾,contains,硒
翡翠珍珠虾,contains,铜
翡翠珍珠虾,contains,锰
蘑菇烩蛋白,contains,蛋白质
蘑菇烩蛋白,contains,脂肪
蘑菇烩蛋白,contains,碳水化合物
蘑菇烩蛋白,contains,膳食纤维
蘑菇烩蛋白,contains,胆固醇
蘑菇烩蛋白,contains,维生素A
蘑菇烩蛋白,contains,胡萝卜素
蘑菇烩蛋白,contains,硫胺素
蘑菇烩蛋白,contains,核黄素
蘑菇烩蛋白,contains,尼克酸
蘑菇烩蛋白,contains,维生素C
蘑菇烩蛋白,contains,维生素E
蘑菇烩蛋白,contains,钙
蘑菇烩蛋白,contains,磷
蘑菇烩蛋白,contains,钾
蘑菇烩蛋白,contains,钠
蘑菇烩蛋白,contains,碘
蘑菇烩蛋白,contains,镁
蘑菇烩蛋白,contains,铁
蘑菇烩蛋白,contains,锌
蘑菇烩蛋白,contains,硒
蘑菇烩蛋白,contains,铜
蘑菇烩蛋白,contains,锰
韭白鱼丝,contains,维生素B
韭白鱼丝,contains,蛋白质
韭白鱼丝,contains,脂肪
韭白鱼丝,contains,泛酸
韭白鱼丝,contains,碳水化合物
韭白鱼丝,contains,叶酸
韭白鱼丝,contains,膳食纤维
韭白鱼丝,contains,胆固醇
韭白鱼丝,contains,维生素A
韭白鱼丝,contains,维生素K
韭白鱼丝,contains,胡萝卜素
韭白鱼丝,contains,硫胺素
韭白鱼丝,contains,核黄素
韭白鱼丝,contains,尼克酸
韭白鱼丝,contains,维生素C
韭白鱼丝,contains,维生素E
韭白鱼丝,contains,钙
韭白鱼丝,contains,磷
韭白鱼丝,contains,钾
韭白鱼丝,contains,钠
韭白鱼丝,contains,碘
韭白鱼丝,contains,镁
韭白鱼丝,contains,铁
韭白鱼丝,contains,锌
韭白鱼丝,contains,硒
韭白鱼丝,contains,铜
韭白鱼丝,contains,锰
黄耳鱼片汤,contains,维生素B
黄耳鱼片汤,contains,蛋白质
黄耳鱼片汤,contains,脂肪
黄耳鱼片汤,contains,泛酸
黄耳鱼片汤,contains,碳水化合物
黄耳鱼片汤,contains,叶酸
黄耳鱼片汤,contains,膳食纤维
黄耳鱼片汤,contains,胆固醇
黄耳鱼片汤,contains,维生素A
黄耳鱼片汤,contains,维生素K
黄耳鱼片汤,contains,胡萝卜素
黄耳鱼片汤,contains,硫胺素
黄耳鱼片汤,contains,核黄素
黄耳鱼片汤,contains,尼克酸
黄耳鱼片汤,contains,维生素C
黄耳鱼片汤,contains,维生素E
黄耳鱼片汤,contains,钙
黄耳鱼片汤,contains,磷
黄耳鱼片汤,contains,钾
黄耳鱼片汤,contains,钠
黄耳鱼片汤,contains,碘
黄耳鱼片汤,contains,镁
黄耳鱼片汤,contains,铁
黄耳鱼片汤,contains,锌
黄耳鱼片汤,contains,硒
黄耳鱼片汤,contains,铜
黄耳鱼片汤,contains,锰
火腿鸡卷,contains,维生素B
火腿鸡卷,contains,蛋白质
火腿鸡卷,contains,脂肪
火腿鸡卷,contains,泛酸
火腿鸡卷,contains,碳水化合物
火腿鸡卷,contains,叶酸
火腿鸡卷,contains,膳食纤维
火腿鸡卷,contains,胆固醇
火腿鸡卷,contains,维生素A
火腿鸡卷,contains,维生素K
火腿鸡卷,contains,胡萝卜素
火腿鸡卷,contains,硫胺素
火腿鸡卷,contains,核黄素
火腿鸡卷,contains,尼克酸
火腿鸡卷,contains,维生素C
火腿鸡卷,contains,维生素E
火腿鸡卷,contains,钙
火腿鸡卷,contains,磷
火腿鸡卷,contains,钾
火腿鸡卷,contains,钠
火腿鸡卷,contains,镁
火腿鸡卷,contains,铁
火腿鸡卷,contains,锌
火腿鸡卷,contains,硒
火腿鸡卷,contains,铜
火腿鸡卷,contains,锰
油炝蚕豆,contains,蛋白质
油炝蚕豆,contains,脂肪
油炝蚕豆,contains,泛酸
油炝蚕豆,contains,碳水化合物
油炝蚕豆,contains,叶酸
油炝蚕豆,contains,膳食纤维
油炝蚕豆,contains,维生素A
油炝蚕豆,contains,维生素K
油炝蚕豆,contains,胡萝卜素
油炝蚕豆,contains,硫胺素
油炝蚕豆,contains,核黄素
油炝蚕豆,contains,尼克酸
油炝蚕豆,contains,维生素C
油炝蚕豆,contains,维生素E
油炝蚕豆,contains,钙
油炝蚕豆,contains,磷
油炝蚕豆,contains,钾
油炝蚕豆,contains,钠
油炝蚕豆,contains,镁
油炝蚕豆,contains,铁
油炝蚕豆,contains,锌
油炝蚕豆,contains,硒
油炝蚕豆,contains,铜
油炝蚕豆,contains,锰
冬菇菱角,contains,维生素B
冬菇菱角,contains,蛋白质
冬菇菱角,contains,脂肪
冬菇菱角,contains,泛酸
冬菇菱角,contains,碳水化合物
冬菇菱角,contains,叶酸
冬菇菱角,contains,膳食纤维
冬菇菱角,contains,维生素A
冬菇菱角,contains,维生素K
冬菇菱角,contains,胡萝卜素
冬菇菱角,contains,硫胺素
冬菇菱角,contains,核黄素
冬菇菱角,contains,尼克酸
冬菇菱角,contains,维生素C
冬菇菱角,contains,维生素E
冬菇菱角,contains,钙
冬菇菱角,contains,磷
冬菇菱角,contains,钾
冬菇菱角,contains,钠
冬菇菱角,contains,镁
冬菇菱角,contains,铁
冬菇菱角,contains,锌
冬菇菱角,contains,硒
冬菇菱角,contains,铜
冬菇菱角,contains,锰
鳅鱼附豆腐汤,contains,维生素B
鳅鱼附豆腐汤,contains,蛋白质
鳅鱼附豆腐汤,contains,维生素B
鳅鱼附豆腐汤,contains,脂肪
鳅鱼附豆腐汤,contains,泛酸
鳅鱼附豆腐汤,contains,碳水化合物
鳅鱼附豆腐汤,contains,叶酸
鳅鱼附豆腐汤,contains,膳食纤维
鳅鱼附豆腐汤,contains,胆固醇
鳅鱼附豆腐汤,contains,维生素A
鳅鱼附豆腐汤,contains,胡萝卜素
鳅鱼附豆腐汤,contains,硫胺素
鳅鱼附豆腐汤,contains,核黄素
鳅鱼附豆腐汤,contains,尼克酸
鳅鱼附豆腐汤,contains,维生素C
鳅鱼附豆腐汤,contains,维生素E
鳅鱼附豆腐汤,contains,钙
鳅鱼附豆腐汤,contains,磷
鳅鱼附豆腐汤,contains,钾
鳅鱼附豆腐汤,contains,钠
鳅鱼附豆腐汤,contains,碘
鳅鱼附豆腐汤,contains,镁
鳅鱼附豆腐汤,contains,铁
鳅鱼附豆腐汤,contains,锌
鳅鱼附豆腐汤,contains,硒
鳅鱼附豆腐汤,contains,铜
鳅鱼附豆腐汤,contains,锰
三层楼,contains,蛋白质
三层楼,contains,脂肪
三层楼,contains,碳水化合物
三层楼,contains,叶酸
三层楼,contains,膳食纤维
三层楼,contains,维生素A
三层楼,contains,胡萝卜素
三层楼,contains,硫胺素
三层楼,contains,核黄素
三层楼,contains,尼克酸
三层楼,contains,维生素C
三层楼,contains,维生素E
三层楼,contains,钙
三层楼,contains,磷
三层楼,contains,钾
三层楼,contains,钠
三层楼,contains,碘
三层楼,contains,镁
三层楼,contains,铁
三层楼,contains,锌
三层楼,contains,硒
三层楼,contains,铜
三层楼,contains,锰
冬菇烧猪脑髓,contains,维生素B
冬菇烧猪脑髓,contains,蛋白质
冬菇烧猪脑髓,contains,脂肪
冬菇烧猪脑髓,contains,泛酸
冬菇烧猪脑髓,contains,碳水化合物
冬菇烧猪脑髓,contains,叶酸
冬菇烧猪脑髓,contains,膳食纤维
冬菇烧猪脑髓,contains,胆固醇
冬菇烧猪脑髓,contains,维生素A
冬菇烧猪脑髓,contains,维生素K
冬菇烧猪脑髓,contains,胡萝卜素
冬菇烧猪脑髓,contains,硫胺素
冬菇烧猪脑髓,contains,核黄素
冬菇烧猪脑髓,contains,尼克酸
冬菇烧猪脑髓,contains,维生素C
冬菇烧猪脑髓,contains,维生素E
冬菇烧猪脑髓,contains,钙
冬菇烧猪脑髓,contains,磷
冬菇烧猪脑髓,contains,钾
冬菇烧猪脑髓,contains,钠
冬菇烧猪脑髓,contains,镁
冬菇烧猪脑髓,contains,铁
冬菇烧猪脑髓,contains,锌
冬菇烧猪脑髓,contains,硒
冬菇烧猪脑髓,contains,铜
冬菇烧猪脑髓,contains,锰
韭花肚尖丝,contains,蛋白质
韭花肚尖丝,contains,脂肪
韭花肚尖丝,contains,碳水化合物
韭花肚尖丝,contains,膳食纤维
韭花肚尖丝,contains,胆固醇
韭花肚尖丝,contains,维生素A
韭花肚尖丝,contains,胡萝卜素
韭花肚尖丝,contains,硫胺素
韭花肚尖丝,contains,核黄素
韭花肚尖丝,contains,尼克酸
韭花肚尖丝,contains,维生素C
韭花肚尖丝,contains,维生素E
韭花肚尖丝,contains,钙
韭花肚尖丝,contains,磷
韭花肚尖丝,contains,钾
韭花肚尖丝,contains,钠
韭花肚尖丝,contains,镁
韭花肚尖丝,contains,铁
韭花肚尖丝,contains,锌
韭花肚尖丝,contains,硒
韭花肚尖丝,contains,铜
韭花肚尖丝,contains,锰
汤泡仔鸡,contains,维生素B
汤泡仔鸡,contains,蛋白质
汤泡仔鸡,contains,脂肪
汤泡仔鸡,contains,泛酸
汤泡仔鸡,contains,碳水化合物
汤泡仔鸡,contains,叶酸
汤泡仔鸡,contains,膳食纤维
汤泡仔鸡,contains,胆固醇
汤泡仔鸡,contains,维生素A
汤泡仔鸡,contains,维生素K
汤泡仔鸡,contains,胡萝卜素
汤泡仔鸡,contains,硫胺素
汤泡仔鸡,contains,核黄素
汤泡仔鸡,contains,尼克酸
汤泡仔鸡,contains,维生素C
汤泡仔鸡,contains,维生素E
汤泡仔鸡,contains,钙
汤泡仔鸡,contains,磷
汤泡仔鸡,contains,钾
汤泡仔鸡,contains,钠
汤泡仔鸡,contains,镁
汤泡仔鸡,contains,铁
汤泡仔鸡,contains,锌
汤泡仔鸡,contains,硒
汤泡仔鸡,contains,铜
汤泡仔鸡,contains,锰
枸杞青豆鸡米,contains,维生素B
枸杞青豆鸡米,contains,蛋白质
枸杞青豆鸡米,contains,脂肪
枸杞青豆鸡米,contains,泛酸
枸杞青豆鸡米,contains,碳水化合物
枸杞青豆鸡米,contains,叶酸
枸杞青豆鸡米,contains,膳食纤维
枸杞青豆鸡米,contains,胆固醇
枸杞青豆鸡米,contains,维生素A
枸杞青豆鸡米,contains,维生素K
枸杞青豆鸡米,contains,胡萝卜素
枸杞青豆鸡米,contains,硫胺素
枸杞青豆鸡米,contains,核黄素
枸杞青豆鸡米,contains,尼克酸
枸杞青豆鸡米,contains,维生素C
枸杞青豆鸡米,contains,维生素E
枸杞青豆鸡米,contains,钙
枸杞青豆鸡米,contains,磷
枸杞青豆鸡米,contains,钾
枸杞青豆鸡米,contains,钠
枸杞青豆鸡米,contains,碘
枸杞青豆鸡米,contains,镁
枸杞青豆鸡米,contains,铁
枸杞青豆鸡米,contains,锌
枸杞青豆鸡米,contains,硒
枸杞青豆鸡米,contains,铜
枸杞青豆鸡米,contains,锰
白汁玻璃鱼片,contains,维生素B
白汁玻璃鱼片,contains,蛋白质
白汁玻璃鱼片,contains,脂肪
白汁玻璃鱼片,contains,泛酸
白汁玻璃鱼片,contains,碳水化合物
白汁玻璃鱼片,contains,叶酸
白汁玻璃鱼片,contains,膳食纤维
白汁玻璃鱼片,contains,胆固醇
白汁玻璃鱼片,contains,维生素A
白汁玻璃鱼片,contains,维生素K
白汁玻璃鱼片,contains,胡萝卜素
白汁玻璃鱼片,contains,维生素p
白汁玻璃鱼片,contains,硫胺素
白汁玻璃鱼片,contains,核黄素
白汁玻璃鱼片,contains,尼克酸
白汁玻璃鱼片,contains,维生素C
白汁玻璃鱼片,contains,维生素E
白汁玻璃鱼片,contains,钙
白汁玻璃鱼片,contains,磷
白汁玻璃鱼片,contains,钾
白汁玻璃鱼片,contains,钠
白汁玻璃鱼片,contains,碘
白汁玻璃鱼片,contains,镁
白汁玻璃鱼片,contains,铁
白汁玻璃鱼片,contains,锌
白汁玻璃鱼片,contains,硒
白汁玻璃鱼片,contains,铜
白汁玻璃鱼片,contains,锰
清蒸鲫鱼,contains,维生素B
清蒸鲫鱼,contains,蛋白质
清蒸鲫鱼,contains,脂肪
清蒸鲫鱼,contains,泛酸
清蒸鲫鱼,contains,碳水化合物
清蒸鲫鱼,contains,叶酸
清蒸鲫鱼,contains,膳食纤维
清蒸鲫鱼,contains,胆固醇
清蒸鲫鱼,contains,维生素A
清蒸鲫鱼,contains,维生素K
清蒸鲫鱼,contains,胡萝卜素
清蒸鲫鱼,contains,硫胺素
清蒸鲫鱼,contains,核黄素
清蒸鲫鱼,contains,尼克酸
清蒸鲫鱼,contains,维生素C
清蒸鲫鱼,contains,维生素E
清蒸鲫鱼,contains,钙
清蒸鲫鱼,contains,磷
清蒸鲫鱼,contains,钾
清蒸鲫鱼,contains,钠
清蒸鲫鱼,contains,碘
清蒸鲫鱼,contains,镁
清蒸鲫鱼,contains,铁
清蒸鲫鱼,contains,锌
清蒸鲫鱼,contains,硒
清蒸鲫鱼,contains,铜
清蒸鲫鱼,contains,锰
菊花冬笋桂鱼羹,contains,维生素B
菊花冬笋桂鱼羹,contains,蛋白质
菊花冬笋桂鱼羹,contains,脂肪
菊花冬笋桂鱼羹,contains,泛酸
菊花冬笋桂鱼羹,contains,碳水化合物
菊花冬笋桂鱼羹,contains,叶酸
菊花冬笋桂鱼羹,contains,膳食纤维
菊花冬笋桂鱼羹,contains,胆固醇
菊花冬笋桂鱼羹,contains,维生素A
菊花冬笋桂鱼羹,contains,维生素K
菊花冬笋桂鱼羹,contains,胡萝卜素
菊花冬笋桂鱼羹,contains,硫胺素
菊花冬笋桂鱼羹,contains,核黄素
菊花冬笋桂鱼羹,contains,尼克酸
菊花冬笋桂鱼羹,contains,维生素C
菊花冬笋桂鱼羹,contains,维生素E
菊花冬笋桂鱼羹,contains,钙
菊花冬笋桂鱼羹,contains,磷
菊花冬笋桂鱼羹,contains,钾
菊花冬笋桂鱼羹,contains,钠
菊花冬笋桂鱼羹,contains,镁
菊花冬笋桂鱼羹,contains,铁
